Date,CFM_1,CFM_2,CFM_3,CFM_4,O2_1,O2_2,O2_3,O2_4,STATICPR_1,STATICPR_2,STATICPR_3,STATICPR_4
11:43:21 03-09-2025,0,0,420,0,0,0,13.1869220733643,0,0,0,7.38598442077637,0
11:43:51 03-09-2025,0,0,432,0,0,0,13.2174472808838,0,0,0,7.38598442077637,0
11:44:22 03-09-2025,0,0,398,0,0,0,13.2250785827637,0,0,0,7.30587005615234,0
11:44:52 03-09-2025,0,0,419,0,0,0,13.2556037902832,0,0,0,7.35622787475586,0
11:45:22 03-09-2025,0,0,445,0,0,0,13.2784976959229,0,0,0,7.38827419281006,0
11:45:52 03-09-2025,0,0,457,0,0,0,13.2861289978027,0,0,0,7.38140678405762,0
11:46:22 03-09-2025,0,0,435,0,0,0,13.3090209960938,0,0,0,7.34707164764404,0
11:46:52 03-09-2025,0,0,452,0,0,0,13.3090209960938,0,0,0,7.31960391998291,0
11:47:22 03-09-2025,0,0,277,0,0,0,13.354808807373,0,0,0,7.46152210235596,0
11:47:52 03-09-2025,0,0,0,0,0,0,13.3777027130127,0,0,0,7.5095911026001,0
11:48:22 03-09-2025,0,0,439,0,0,0,13.3700714111328,0,0,0,7.50043487548828,0
11:48:52 03-09-2025,0,0,495,0,0,0,13.354808807373,0,0,0,7.50043487548828,0
11:49:22 03-09-2025,0,0,513,0,0,0,13.3700714111328,0,0,0,7.44778823852539,0
11:49:52 03-09-2025,0,0,327,0,0,0,13.3777027130127,0,0,0,7.50272369384766,0
11:50:22 03-09-2025,0,0,251,0,0,0,13.3853340148926,0,0,0,7.46381092071533,0
11:50:52 03-09-2025,0,0,184,0,0,0,13.3777027130127,0,0,0,7.45923328399658,0
11:51:22 03-09-2025,0,0,101,0,0,0,13.3853340148926,0,0,0,7.5187463760376,0
11:51:52 03-09-2025,0,0,62,0,0,0,13.3853340148926,0,0,0,7.47525596618652,0
11:52:22 03-09-2025,0,0,414,0,0,0,13.3929653167725,0,0,0,7.5187463760376,0
11:52:52 03-09-2025,0,0,297,0,0,0,13.4082279205322,0,0,0,7.55308151245117,0
11:53:22 03-09-2025,0,0,359,0,0,0,13.4082279205322,0,0,0,7.47525596618652,0
11:53:52 03-09-2025,0,0,535,0,0,0,13.4082279205322,0,0,0,7.51416873931885,0
11:54:22 03-09-2025,0,0,179,0,0,0,13.4158592224121,0,0,0,7.48670101165771,0
11:54:52 03-09-2025,0,0,557,0,0,0,13.4158592224121,0,0,0,7.46152210235596,0
11:55:22 03-09-2025,0,0,262,0,0,0,13.4158592224121,0,0,0,7.55766010284424,0
11:55:52 03-09-2025,0,0,67,0,0,0,13.4311218261719,0,0,0,7.49585723876953,0
11:56:22 03-09-2025,0,0,269,0,0,0,13.4463844299316,0,0,0,7.45236587524414,0
11:56:52 03-09-2025,0,601,0,0,0,13.5837478637695,0,0,0,7.32647037506104,0,0
11:57:22 03-09-2025,0,450,0,0,0,3.66305828094482,0,0,0,8.00630378723145,0,0
11:57:52 03-09-2025,0,508,0,0,0,4.87643527984619,0,0,0,8.02919387817383,0,0
11:58:23 03-09-2025,0,496,0,0,0,6.19665050506592,0,0,0,8.0635290145874,0,0
11:58:53 03-09-2025,0,493,0,0,0,7.34134578704834,0,0,0,8.03606128692627,0,0
11:59:23 03-09-2025,0,471,0,0,0,8.26473236083984,0,0,0,7.94678974151611,0,0
11:59:53 03-09-2025,0,480,0,0,0,8.98207473754883,0,0,0,7.87583065032959,0,0
12:00:23 03-09-2025,0,455,0,0,0,9.52389717102051,0,0,0,7.92389965057373,0,0
12:00:53 03-09-2025,0,470,0,0,0,9.94361877441406,0,0,0,7.7911376953125,0,0
12:01:23 03-09-2025,0,473,0,0,0,10.2488708496094,0,0,0,7.76366996765137,0,0
12:01:53 03-09-2025,0,459,0,0,0,10.470178604126,0,0,0,7.70644474029541,0,0
12:02:23 03-09-2025,0,482,0,0,0,10.6380672454834,0,0,0,7.64921951293945,0,0
12:02:53 03-09-2025,0,479,0,0,0,10.7754306793213,0,0,0,7.65608692169189,0,0
12:03:23 03-09-2025,0,454,0,0,0,10.8746376037598,0,0,0,7.53705883026123,0,0
12:03:53 03-09-2025,0,430,0,0,0,10.9509506225586,0,0,0,7.56452655792236,0,0
12:04:23 03-09-2025,0,511,0,0,0,11.0043697357178,0,0,0,7.52561378479004,0,0
12:04:53 03-09-2025,0,464,0,0,0,11.0501575469971,0,0,0,7.5187463760376,0,0
12:05:23 03-09-2025,0,464,0,0,0,11.1035766601563,0,0,0,7.49127864837646,0,0
12:05:53 03-09-2025,0,474,0,0,0,11.1341018676758,0,0,0,7.43863201141357,0,0
12:06:23 03-09-2025,0,474,0,0,0,11.1722583770752,0,0,0,7.46838855743408,0,0
12:06:53 03-09-2025,0,459,0,0,0,11.1951522827148,0,0,0,7.45923328399658,0,0
12:07:23 03-09-2025,0,434,0,0,0,11.2180461883545,0,0,0,7.45007705688477,0,0
12:07:53 03-09-2025,0,449,0,0,0,11.2333087921143,0,0,0,7.39285182952881,0,0
12:08:23 03-09-2025,0,436,0,0,0,11.2333087921143,0,0,0,7.46609973907471,0,0
12:08:53 03-09-2025,0,463,0,0,0,11.248571395874,0,0,0,7.37453937530518,0,0
12:09:23 03-09-2025,0,462,0,0,0,11.2562026977539,0,0,0,7.39285182952881,0,0
12:09:53 03-09-2025,0,436,0,0,0,11.2714653015137,0,0,0,7.35393905639648,0,0
12:10:23 03-09-2025,0,466,0,0,0,11.2790966033936,0,0,0,7.35622787475586,0,0
12:10:53 03-09-2025,0,432,0,0,0,11.2867279052734,0,0,0,7.38827419281006,0,0
12:11:23 03-09-2025,0,465,0,0,0,11.2790966033936,0,0,0,7.32418155670166,0,0
12:11:53 03-09-2025,0,407,0,0,0,11.2943592071533,0,0,0,7.29442501068115,0,0
12:12:23 03-09-2025,0,451,0,0,0,11.2943592071533,0,0,0,7.31960391998291,0,0
12:12:53 03-09-2025,0,442,0,0,0,11.3019905090332,0,0,0,7.29213619232178,0,0
12:13:24 03-09-2025,0,453,0,0,0,11.2943592071533,0,0,0,7.31502628326416,0,0
12:13:54 03-09-2025,0,456,0,0,0,11.3096218109131,0,0,0,7.23948860168457,0,0
12:14:24 03-09-2025,0,409,0,0,0,11.317253112793,0,0,0,7.31731510162354,0,0
12:14:54 03-09-2025,0,451,0,0,0,11.317253112793,0,0,0,7.29671382904053,0,0
12:15:24 03-09-2025,0,464,0,0,0,11.3248844146729,0,0,0,7.20744323730469,0,0
12:15:54 03-09-2025,0,435,0,0,0,11.3325157165527,0,0,0,7.23033237457275,0,0
12:16:24 03-09-2025,0,443,0,0,0,11.3325157165527,0,0,0,7.225754737854,0,0
12:16:54 03-09-2025,0,440,0,0,0,11.317253112793,0,0,0,7.29442501068115,0,0
12:17:24 03-09-2025,0,460,0,0,0,11.3096218109131,0,0,0,7.26695728302002,0,0
12:17:54 03-09-2025,0,448,0,0,0,11.3096218109131,0,0,0,7.26237869262695,0,0
12:18:24 03-09-2025,0,440,0,0,0,11.317253112793,0,0,0,7.25322246551514,0,0
12:18:54 03-09-2025,0,426,0,0,0,11.3096218109131,0,0,0,7.24406719207764,0,0
12:19:24 03-09-2025,0,431,0,0,0,11.3096218109131,0,0,0,7.21659851074219,0,0
12:19:54 03-09-2025,0,444,0,0,0,11.3248844146729,0,0,0,7.17310810089111,0,0
12:20:24 03-09-2025,0,436,0,0,0,11.2333087921143,0,0,0,7.28755760192871,0,0
12:20:54 03-09-2025,0,412,0,0,0,11.3248844146729,0,0,0,7.22804355621338,0,0
12:21:24 03-09-2025,0,478,0,0,0,11.317253112793,0,0,0,7.205153465271,0,0
12:21:54 03-09-2025,0,438,0,0,0,11.3096218109131,0,0,0,7.2578010559082,0,0
12:22:24 03-09-2025,0,450,0,0,0,11.3096218109131,0,0,0,7.23262214660645,0,0
12:22:54 03-09-2025,0,449,0,0,0,11.317253112793,0,0,0,7.21202087402344,0,0
12:23:24 03-09-2025,0,459,0,0,0,11.317253112793,0,0,0,7.35851669311523,0,0
12:23:54 03-09-2025,0,435,0,0,0,11.3248844146729,0,0,0,7.21659851074219,0,0
12:24:24 03-09-2025,0,438,0,0,0,11.3401470184326,0,0,0,7.20057582855225,0,0
12:24:54 03-09-2025,0,449,0,0,0,11.3325157165527,0,0,0,7.20286464691162,0,0
12:25:24 03-09-2025,0,426,0,0,0,11.3401470184326,0,0,0,7.09757041931152,0,0
12:25:54 03-09-2025,0,472,0,0,0,11.3325157165527,0,0,0,7.18913078308105,0,0
12:26:24 03-09-2025,0,455,0,0,0,11.3325157165527,0,0,0,7.22117710113525,0,0
12:26:54 03-09-2025,0,440,0,0,0,11.3325157165527,0,0,0,7.22117710113525,0,0
12:27:25 03-09-2025,0,428,0,0,0,11.3248844146729,0,0,0,7.22804355621338,0,0
12:27:55 03-09-2025,0,440,0,0,0,11.3248844146729,0,0,0,7.20057582855225,0,0
12:28:25 03-09-2025,0,450,0,0,0,11.3477783203125,0,0,0,7.17310810089111,0,0
12:28:55 03-09-2025,0,423,0,0,0,11.3401470184326,0,0,0,7.19141960144043,0,0
12:29:25 03-09-2025,0,453,0,0,0,11.3325157165527,0,0,0,7.14335060119629,0,0
12:29:55 03-09-2025,0,413,0,0,0,11.3325157165527,0,0,0,7.17997455596924,0,0
12:30:25 03-09-2025,0,454,0,0,0,11.3401470184326,0,0,0,7.14335060119629,0,0
12:30:55 03-09-2025,0,436,0,0,0,11.3477783203125,0,0,0,7.205153465271,0,0
12:31:25 03-09-2025,0,431,0,0,0,10.4167594909668,0,0,0,7.25093364715576,0,0
12:31:55 03-09-2025,0,434,0,0,0,11.3096218109131,0,0,0,7.21888828277588,0,0
12:32:25 03-09-2025,0,422,0,0,0,11.3325157165527,0,0,0,7.17768573760986,0,0
12:32:55 03-09-2025,0,474,0,0,0,11.3477783203125,0,0,0,7.1845531463623,0,0
12:33:25 03-09-2025,0,466,0,0,0,11.3477783203125,0,0,0,7.1959981918335,0,0
12:33:55 03-09-2025,0,401,0,0,0,11.3477783203125,0,0,0,7.24177742004395,0,0
12:34:25 03-09-2025,0,451,0,0,0,11.3325157165527,0,0,0,7.24406719207764,0,0
12:34:55 03-09-2025,0,432,0,0,0,11.3325157165527,0,0,0,7.21888828277588,0,0
12:35:25 03-09-2025,0,447,0,0,0,11.3401470184326,0,0,0,7.14106178283691,0,0
12:35:55 03-09-2025,0,449,0,0,0,11.317253112793,0,0,0,7.19141960144043,0,0
12:36:25 03-09-2025,0,460,0,0,0,11.3325157165527,0,0,0,7.23262214660645,0,0
12:36:55 03-09-2025,0,468,0,0,0,11.3248844146729,0,0,0,7.43863201141357,0,0
12:37:25 03-09-2025,0,359,0,0,0,11.4011974334717,0,0,0,7.40887451171875,0,0
12:37:55 03-09-2025,0,327,0,0,0,11.4393539428711,0,0,0,7.47067737579346,0,0
12:38:25 03-09-2025,0,308,0,0,0,11.4240913391113,0,0,0,7.45465469360352,0,0
12:38:55 03-09-2025,0,268,0,0,0,11.3401470184326,0,0,0,7.45007705688477,0,0
12:39:25 03-09-2025,0,310,0,0,0,11.3706722259521,0,0,0,7.49127864837646,0,0
12:39:55 03-09-2025,0,294,0,0,0,11.3859348297119,0,0,0,7.51187992095947,0,0
12:40:25 03-09-2025,0,354,0,0,0,11.3554096221924,0,0,0,7.39742946624756,0,0
12:40:55 03-09-2025,0,300,0,0,0,11.3401470184326,0,0,0,7.50043487548828,0,0
12:41:25 03-09-2025,0,284,0,0,0,11.3325157165527,0,0,0,7.45694351196289,0,0
12:41:55 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
12:42:25 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
12:42:55 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
12:43:25 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
12:43:56 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
12:44:26 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
12:44:56 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
12:45:26 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
12:45:56 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
12:46:26 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
12:46:56 03-09-2025,498,0,0,0,18.3990993499756,0,0,0,4.82459354400635,0,0,0
12:47:26 03-09-2025,353,0,0,0,6.02113056182861,0,0,0,4.6735200881958,0,0,0
12:47:56 03-09-2025,370,0,0,0,4.18198680877686,0,0,0,4.56593704223633,0,0,0
12:48:26 03-09-2025,369,0,0,0,4.02172946929932,0,0,0,4.55449199676514,0,0,0
12:48:56 03-09-2025,371,0,0,0,4.44908237457275,0,0,0,4.49268913269043,0,0,0
12:49:26 03-09-2025,375,0,0,0,5.05958652496338,0,0,0,4.4949779510498,0,0,0
12:49:56 03-09-2025,381,0,0,0,5.70824718475342,0,0,0,4.48582172393799,0,0,0
12:50:26 03-09-2025,375,0,0,0,6.41032695770264,0,0,0,4.52015686035156,0,0,0
12:50:56 03-09-2025,374,0,0,0,6.99030590057373,0,0,0,4.5476245880127,0,0,0
12:51:26 03-09-2025,371,0,0,0,7.50923347473145,0,0,0,4.54533576965332,0,0,0
12:51:56 03-09-2025,367,0,0,0,7.85264205932617,0,0,0,4.57738208770752,0,0,0
12:52:26 03-09-2025,380,0,0,0,8.21131324768066,0,0,0,4.54991340637207,0,0,0
12:52:56 03-09-2025,356,0,0,0,8.53945922851563,0,0,0,4.57051467895508,0,0,0
12:53:26 03-09-2025,361,0,0,0,8.78366088867188,0,0,0,4.56135845184326,0,0,0
12:53:56 03-09-2025,359,0,0,0,8.94391822814941,0,0,0,4.55906963348389,0,0,0
12:54:26 03-09-2025,375,0,0,0,9.10417556762695,0,0,0,4.59111595153809,0,0,0
12:54:56 03-09-2025,376,0,0,0,9.22627639770508,0,0,0,4.56364822387695,0,0,0
12:55:26 03-09-2025,364,0,0,0,9.3483772277832,0,0,0,4.57738208770752,0,0,0
12:55:56 03-09-2025,374,0,0,0,9.45521545410156,0,0,0,4.58195972442627,0,0,0
12:56:26 03-09-2025,384,0,0,0,9.53915977478027,0,0,0,4.61858367919922,0,0,0
12:56:56 03-09-2025,363,0,0,0,9.60021018981934,0,0,0,4.55220317840576,0,0,0
12:57:26 03-09-2025,393,0,0,0,9.69178581237793,0,0,0,4.56135845184326,0,0,0
12:57:56 03-09-2025,359,0,0,0,9.75283622741699,0,0,0,4.62087249755859,0,0,0
12:58:26 03-09-2025,385,0,0,0,9.81388664245605,0,0,0,4.59569358825684,0,0,0
12:58:56 03-09-2025,375,0,0,0,9.84441184997559,0,0,0,4.62087249755859,0,0,0
12:59:27 03-09-2025,363,0,0,0,9.89783096313477,0,0,0,4.60484981536865,0,0,0
12:59:57 03-09-2025,373,0,0,0,9.93598747253418,0,0,0,4.58195972442627,0,0,0
13:00:27 03-09-2025,365,0,0,0,9.97414398193359,0,0,0,4.55678081512451,0,0,0
13:00:57 03-09-2025,370,0,0,0,9.99703788757324,0,0,0,4.6094274520874,0,0,0
13:01:27 03-09-2025,370,0,0,0,10.0351943969727,0,0,0,4.60484981536865,0,0,0
13:01:57 03-09-2025,0,0,0,450,0,0,0,9.42469024658203,0,0,0,5.6669454574585
13:02:27 03-09-2025,0,0,0,351,0,0,0,10.3251838684082,0,0,0,5.52273845672607
13:02:57 03-09-2025,0,0,0,351,0,0,0,10.8059558868408,0,0,0,5.36021995544434
13:03:27 03-09-2025,0,0,0,342,0,0,0,11.2409400939941,0,0,0,5.2686595916748
13:03:57 03-09-2025,0,0,0,328,0,0,0,11.7140808105469,0,0,0,5.22516918182373
13:04:27 03-09-2025,0,0,0,363,0,0,0,12.1872215270996,0,0,0,5.32130718231201
13:04:57 03-09-2025,0,0,0,344,0,0,0,12.6450996398926,0,0,0,5.28468322753906
13:05:27 03-09-2025,0,0,0,343,0,0,0,13.1182403564453,0,0,0,5.25492572784424
13:05:57 03-09-2025,0,0,0,360,0,0,0,13.4692783355713,0,0,0,5.29154968261719
13:06:27 03-09-2025,0,0,0,333,0,0,0,13.8508434295654,0,0,0,5.29383850097656
13:06:57 03-09-2025,0,0,0,353,0,0,0,14.1103076934814,0,0,0,5.27094841003418
13:07:27 03-09-2025,0,0,0,347,0,0,0,14.3697719573975,0,0,0,5.30299472808838
13:07:57 03-09-2025,0,0,0,358,0,0,0,14.5758171081543,0,0,0,5.30986213684082
13:08:27 03-09-2025,0,0,0,354,0,0,0,14.728443145752,0,0,0,5.28697204589844
13:08:57 03-09-2025,0,0,0,328,0,0,0,14.8429126739502,0,0,0,5.29154968261719
13:09:27 03-09-2025,0,0,0,322,0,0,0,14.919225692749,0,0,0,5.18854522705078
13:09:57 03-09-2025,0,0,0,357,0,0,0,15.0565891265869,0,0,0,5.22516918182373
13:10:27 03-09-2025,0,0,0,357,0,0,0,15.1634273529053,0,0,0,5.26408195495605
13:10:57 03-09-2025,0,0,0,339,0,0,0,15.2397403717041,0,0,0,5.33046245574951
13:11:27 03-09-2025,0,0,0,338,0,0,0,15.3313159942627,0,0,0,5.23203563690186
13:11:57 03-09-2025,0,0,0,364,0,0,0,15.4152603149414,0,0,0,5.24805927276611
13:12:27 03-09-2025,0,0,0,359,0,0,0,15.4457855224609,0,0,0,5.24119186401367
13:12:57 03-09-2025,0,0,0,326,0,0,0,15.4457855224609,0,0,0,5.21143531799316
13:13:27 03-09-2025,0,0,0,346,0,0,0,15.4839420318604,0,0,0,5.28926086425781
13:13:57 03-09-2025,0,0,0,355,0,0,0,15.5220985412598,0,0,0,5.24348068237305
13:14:27 03-09-2025,0,0,0,355,0,0,0,15.5068359375,0,0,0,5.28697204589844
13:14:58 03-09-2025,0,0,0,321,0,0,0,15.4610481262207,0,0,0,5.2068567276001
13:15:28 03-09-2025,0,0,0,335,0,0,0,15.5526237487793,0,0,0,5.27552700042725
13:15:58 03-09-2025,0,0,0,331,0,0,0,15.6213054656982,0,0,0,5.20456790924072
13:16:28 03-09-2025,0,0,0,345,0,0,0,15.6594619750977,0,0,0,5.2389030456543
13:16:58 03-09-2025,0,0,0,344,0,0,0,15.6976184844971,0,0,0,5.20227909088135
13:17:28 03-09-2025,0,0,0,329,0,0,0,15.7205123901367,0,0,0,5.17252159118652
13:17:58 03-09-2025,0,0,0,341,0,0,0,15.7281436920166,0,0,0,5.25034809112549
13:18:28 03-09-2025,0,0,0,356,0,0,0,15.7281436920166,0,0,0,5.25721454620361
13:18:58 03-09-2025,0,0,0,354,0,0,0,15.7891941070557,0,0,0,5.25492572784424
13:19:28 03-09-2025,0,0,0,337,0,0,0,15.7434062957764,0,0,0,5.24348068237305
13:19:58 03-09-2025,0,0,0,331,0,0,0,15.8044567108154,0,0,0,5.280104637146
13:20:28 03-09-2025,0,0,0,346,0,0,0,15.8273506164551,0,0,0,5.24119186401367
13:20:58 03-09-2025,0,0,0,337,0,0,0,15.8120880126953,0,0,0,5.28697204589844
13:21:28 03-09-2025,0,0,0,370,0,0,0,15.8120880126953,0,0,0,5.25263690948486
13:21:58 03-09-2025,0,0,0,341,0,0,0,15.8502445220947,0,0,0,5.29154968261719
13:22:28 03-09-2025,0,0,0,358,0,0,0,15.8273506164551,0,0,0,5.28926086425781
13:22:58 03-09-2025,0,0,0,349,0,0,0,15.8197193145752,0,0,0,5.23203563690186
13:23:28 03-09-2025,0,0,0,358,0,0,0,15.8120880126953,0,0,0,5.27552700042725
13:23:58 03-09-2025,0,0,0,351,0,0,0,15.8273506164551,0,0,0,5.28926086425781
13:24:28 03-09-2025,0,0,0,330,0,0,0,15.8578758239746,0,0,0,5.22745800018311
13:24:58 03-09-2025,0,0,0,332,0,0,0,15.8502445220947,0,0,0,5.22059059143066
13:25:28 03-09-2025,0,0,0,340,0,0,0,15.896032333374,0,0,0,5.25721454620361
13:25:58 03-09-2025,0,0,0,343,0,0,0,15.8884010314941,0,0,0,5.2595043182373
13:26:28 03-09-2025,0,0,0,340,0,0,0,15.9189262390137,0,0,0,5.18167781829834
13:26:58 03-09-2025,0,0,491,0,0,0,3.5028018951416,0,0,0,7.66524314880371,0
13:27:28 03-09-2025,0,0,427,0,0,0,4.38803195953369,0,0,0,7.6240406036377,0
13:27:58 03-09-2025,0,0,420,0,0,0,6.14323139190674,0,0,0,7.49127864837646,0
13:28:28 03-09-2025,0,0,437,0,0,0,7.42528915405273,0,0,0,7.52790260314941,0
13:28:58 03-09-2025,0,0,440,0,0,0,8.28762626647949,0,0,0,7.52332496643066,0
13:29:28 03-09-2025,0,0,407,0,0,0,8.89049911499023,0,0,0,7.57826042175293,0
13:29:59 03-09-2025,0,0,450,0,0,0,9.35600852966309,0,0,0,7.44092082977295,0
13:30:29 03-09-2025,0,0,448,0,0,0,9.72231101989746,0,0,0,7.46609973907471,0
13:30:59 03-09-2025,0,0,438,0,0,0,10.0428256988525,0,0,0,7.47296714782715,0
13:31:29 03-09-2025,0,0,434,0,0,0,10.3633403778076,0,0,0,7.47067737579346,0
13:31:59 03-09-2025,0,0,407,0,0,0,10.5846481323242,0,0,0,7.35622787475586,0
13:32:29 03-09-2025,0,0,450,0,0,0,10.8441123962402,0,0,0,7.51416873931885,0
13:32:59 03-09-2025,0,0,444,0,0,0,11.0654201507568,0,0,0,7.4363431930542,0
13:33:29 03-09-2025,0,0,424,0,0,0,11.2714653015137,0,0,0,7.49814605712891,0
13:33:59 03-09-2025,0,0,428,0,0,0,11.446985244751,0,0,0,7.4454984664917,0
13:34:29 03-09-2025,0,0,402,0,0,0,11.5996112823486,0,0,0,7.45007705688477,0
13:34:59 03-09-2025,0,0,355,0,0,0,11.7751312255859,0,0,0,7.41116428375244,0
13:35:29 03-09-2025,0,0,433,0,0,0,11.8896007537842,0,0,0,7.39285182952881,0
13:35:59 03-09-2025,0,0,457,0,0,0,12.0117015838623,0,0,0,7.49585723876953,0
13:36:29 03-09-2025,0,0,426,0,0,0,12.1185398101807,0,0,0,7.39514064788818,0
13:36:59 03-09-2025,0,0,414,0,0,0,12.2330093383789,0,0,0,7.45236587524414,0
13:37:29 03-09-2025,0,0,411,0,0,0,12.3245849609375,0,0,0,7.45236587524414,0
13:37:59 03-09-2025,0,0,431,0,0,0,12.4085292816162,0,0,0,7.43405342102051,0
13:38:29 03-09-2025,0,0,417,0,0,0,12.4924736022949,0,0,0,7.404296875,0
13:38:59 03-09-2025,0,0,451,0,0,0,12.5458927154541,0,0,0,7.4454984664917,0
13:39:29 03-09-2025,0,0,448,0,0,0,12.614574432373,0,0,0,7.35622787475586,0
13:39:59 03-09-2025,0,0,431,0,0,0,12.683256149292,0,0,0,7.43863201141357,0
13:40:29 03-09-2025,0,0,450,0,0,0,12.7443065643311,0,0,0,7.41803073883057,0
13:40:59 03-09-2025,0,0,420,0,0,0,12.8053569793701,0,0,0,7.48898983001709,0
13:41:29 03-09-2025,0,0,445,0,0,0,12.8511447906494,0,0,0,7.5095911026001,0
13:41:59 03-09-2025,0,0,427,0,0,0,12.9045639038086,0,0,0,7.404296875,0
13:42:29 03-09-2025,0,0,436,0,0,0,12.9503517150879,0,0,0,7.39971923828125,0
13:42:59 03-09-2025,0,0,401,0,0,0,12.9961395263672,0,0,0,7.38140678405762,0
13:43:29 03-09-2025,0,0,412,0,0,0,13.0342960357666,0,0,0,7.42947578430176,0
13:43:59 03-09-2025,0,0,432,0,0,0,13.0648212432861,0,0,0,7.40658569335938,0
13:44:29 03-09-2025,0,0,437,0,0,0,13.0953464508057,0,0,0,7.3630952835083,0
13:44:59 03-09-2025,0,0,422,0,0,0,13.1258716583252,0,0,0,7.46381092071533,0
13:45:29 03-09-2025,0,0,430,0,0,0,13.1563968658447,0,0,0,7.37911796569824,0
13:45:59 03-09-2025,0,0,452,0,0,0,13.1716594696045,0,0,0,7.39971923828125,0
13:46:30 03-09-2025,0,0,449,0,0,0,13.2098159790039,0,0,0,7.41574192047119,0
13:47:00 03-09-2025,0,0,431,0,0,0,13.2250785827637,0,0,0,7.42489814758301,0
13:47:30 03-09-2025,0,0,443,0,0,0,13.2632350921631,0,0,0,7.41574192047119,0
13:48:00 03-09-2025,0,0,438,0,0,0,13.270866394043,0,0,0,7.45465469360352,0
13:48:30 03-09-2025,0,0,435,0,0,0,13.293758392334,0,0,0,7.45465469360352,0
13:49:00 03-09-2025,0,0,438,0,0,0,13.3090209960938,0,0,0,7.39285182952881,0
13:49:30 03-09-2025,0,0,447,0,0,0,13.3471775054932,0,0,0,7.42260837554932,0
13:50:00 03-09-2025,0,0,429,0,0,0,13.3624401092529,0,0,0,7.44320964813232,0
13:50:30 03-09-2025,0,0,419,0,0,0,13.3853340148926,0,0,0,7.42031955718994,0
13:51:00 03-09-2025,0,0,466,0,0,0,13.4005966186523,0,0,0,7.39971923828125,0
13:51:30 03-09-2025,0,0,453,0,0,0,13.4158592224121,0,0,0,7.43405342102051,0
13:52:00 03-09-2025,0,0,284,0,0,0,13.4463844299316,0,0,0,7.42031955718994,0
13:52:30 03-09-2025,0,0,506,0,0,0,13.4921722412109,0,0,0,7.55994892120361,0
13:53:00 03-09-2025,0,0,287,0,0,0,13.5074348449707,0,0,0,7.4775447845459,0
13:53:30 03-09-2025,0,0,344,0,0,0,13.4998035430908,0,0,0,7.53477001190186,0
13:54:00 03-09-2025,0,0,376,0,0,0,13.4845409393311,0,0,0,7.51416873931885,0
13:54:30 03-09-2025,0,0,142,0,0,0,13.4769096374512,0,0,0,7.44778823852539,0
13:55:00 03-09-2025,0,0,347,0,0,0,13.4845409393311,0,0,0,7.53019142150879,0
13:55:30 03-09-2025,0,0,430,0,0,0,13.4769096374512,0,0,0,7.52561378479004,0
13:56:00 03-09-2025,0,0,170,0,0,0,13.4692783355713,0,0,0,7.51416873931885,0
13:56:30 03-09-2025,0,0,339,0,0,0,13.4692783355713,0,0,0,7.50730228424072,0
13:57:00 03-09-2025,0,0,351,0,0,0,13.4692783355713,0,0,0,7.52332496643066,0
13:57:30 03-09-2025,0,0,390,0,0,0,13.4845409393311,0,0,0,7.52561378479004,0
13:58:00 03-09-2025,0,0,329,0,0,0,13.4921722412109,0,0,0,7.47067737579346,0
13:58:30 03-09-2025,0,0,321,0,0,0,13.4845409393311,0,0,0,7.51645755767822,0
13:59:00 03-09-2025,0,0,293,0,0,0,13.4921722412109,0,0,0,7.49356746673584,0
13:59:30 03-09-2025,0,0,420,0,0,0,13.4998035430908,0,0,0,7.52561378479004,0
14:00:00 03-09-2025,0,0,308,0,0,0,13.4998035430908,0,0,0,7.52561378479004,0
14:00:31 03-09-2025,0,0,311,0,0,0,13.4998035430908,0,0,0,7.47525596618652,0
14:01:01 03-09-2025,0,0,426,0,0,0,13.5150661468506,0,0,0,7.49814605712891,0
14:01:31 03-09-2025,0,0,312,0,0,0,13.5150661468506,0,0,0,7.50730228424072,0
14:02:01 03-09-2025,0,493,0,0,0,6.31875133514404,0,0,0,8.02003765106201,0,0
14:02:31 03-09-2025,0,495,0,0,0,3.93015384674072,0,0,0,8.02461624145508,0,0
14:03:01 03-09-2025,0,499,0,0,0,5.35720729827881,0,0,0,7.99714756011963,0,0
14:03:31 03-09-2025,0,499,0,0,0,6.66215991973877,0,0,0,7.94221210479736,0,0
14:04:01 03-09-2025,0,487,0,0,0,7.67712211608887,0,0,0,7.99485874176025,0,0
14:04:31 03-09-2025,0,458,0,0,0,8.52419662475586,0,0,0,7.8964319229126,0,0
14:05:01 03-09-2025,0,484,0,0,0,9.19575119018555,0,0,0,7.87811946868896,0,0
14:05:31 03-09-2025,0,468,0,0,0,9.72231101989746,0,0,0,7.89185428619385,0,0
14:06:01 03-09-2025,0,480,0,0,0,10.0504570007324,0,0,0,7.85522937774658,0,0
14:06:31 03-09-2025,0,497,0,0,0,10.3251838684082,0,0,0,7.81173896789551,0,0
